SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
348035,348,35,13.7,SPRINGVALE RD (SPRINGVILLE) TO NEW GLASGOW SOUTH LINE,09/19/2017,200 M SOUTH OF BRIDGE AVE (NB),B,VC,PIC,5,1702,1530,N,,
348025,348,25,11.43,PICTOU-GUYSBOROUGH COUNTY LINE TO HALIFAX-GUYSBOROUGH COUNTY LINE,09/19/2017,2 KM SOUTH OF SUNNYBRAE,B,VC,PIC,7,77,70,,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09/14/2017,JUST WEST OF ROAD TO MORRISTOWN (WB),A,VC,KIN,6,2186,2070,W,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09/14/2017,JUST WEST OF ROAD TO MORRISTOWN (EB),A,VC,KIN,6,2095,1980,E,,
8020,8,20,3.98,MILFORD-GRAYWOOD LINE TO VIRGINIA RD (SOUTH MILFORD),09/14/2017,MILFORD SOUTH LINE,D,VC,ANN,8,623,560,,,
1220,1,220,10.7,BRIDGETOWN/UPPER GRANVILLE LINE TO YOUNG'S MOUNTAIN RD (BELLEISLE),09/14/2017,1 KM WEST OF UPPER GRANVILLE (EB),C,VC,ANN,5,961,830,E,,
1220,1,220,10.7,BRIDGETOWN/UPPER GRANVILLE LINE TO YOUNG'S MOUNTAIN RD (BELLEISLE),09/14/2017,1 KM WEST OF UPPER GRANVILLE (WB),C,VC,ANN,5,945,820,W,,
4050,4,50,2.06,BEECH HILL INTER/S TO SOUTH RIVER RD,09/13/2017,1 KM EAST OF BEECH HILL RD (EB),C,VC,ANT,4,933,810,E,,
4035,4,35,0.5,JAMES ST INTER/S TO TK 7 INTER/S,09/13/2017,90 M EAST OF JAMES ST (EB),C,VC,ANT,3,3318,2870,E,,
7110,7,110,0.28,HWY 104 (EXIT 32) TO TK 4 (ANTIGONISH),09/13/2017,80 M SOUTH OF TK 4 (OLD HWY 104) (NB),C,VC,ANT,13,3971,3440,N,,
7110,7,110,0.28,HWY 104 (EXIT 32) TO TK 4 (ANTIGONISH),09/13/2017,80 M SOUTH OF TK 4 (OLD HWY 104) (SB),C,VC,ANT,12,3960,3430,S,,
4050,4,50,2.06,BEECH HILL INTER/S TO SOUTH RIVER RD,09/13/2017,1 KM EAST OF BEECH HILL RD (WB),C,VC,ANT,3,916,790,W,,
16033,16,33,1.88,GREEN ST TO LARRYS RIVER RD,09/12/2017,50 M SOUTH OF GREEN ST,B,TC,GUY,,2792,2530,,,
2085,2,85,3.91,RTE 224 (SHUBENACADIE EAST) TO STEWIACKE TOWN LINE SOUTH,09/11/2017,0.5 KM NORTH OF HANTS/COLCHESTER COUNTY LINE (NB),C,VC,COL,5,1723,1490,N,,
2085,2,85,3.91,RTE 224 (SHUBENACADIE EAST) TO STEWIACKE TOWN LINE SOUTH,09/11/2017,0.5 KM NORTH OF HANTS/COLCHESTER COUNTY LINE (SB),C,VC,COL,5,1692,1460,S,,
325020,325,20,11.97,MONK RD (BAKERS SETTLEMENT) TO HWY 103 INTER/C,09/11/2017,JUST SOUTH OF WATERLOO RD (NB),C,VC,LUN,6,2087,1810,N,,
325020,325,20,11.97,MONK RD (BAKERS SETTLEMENT) TO HWY 103 INTER/C,09/11/2017,JUST SOUTH OF WATERLOO RD (SB),C,VC,LUN,6,2044,1770,S,,
3073,3,73,2.55,CHESTER-EAST CHESTER LINE TO STANFORD LAKE RD (CHESTER),09/11/2017,50 M WEST OF QUEEN ST,B,TC,LUN,,5766,5230,,,
4110,4,110,3.95,GRANVILLE ST (PORT HAWKESBURY) TO HWY 104 (EXIT 43),09/06/2017,REEVES ST - JUST WEST OF SHOPPING CNTR ENTRANCE (WB),A,TC,INV,,7010,6260,W,,
4110,4,110,3.95,GRANVILLE ST (PORT HAWKESBURY) TO HWY 104 (EXIT 43),09/06/2017,REEVES ST - JUST WEST OF SHOPPING CNTR ENTRANCE (EB),A,TC,INV,,6649,5940,E,,
16035,16,35,11.99,LARRYS RIVER RD TO HALFWAY COVE BRIDGE,09/06/2017,200 M SOUTH OF MOUNTAIN RD (NB),B,VC,GUY,8,428,370,N,,
245027,245,27,14.69,PICTOU-ANTIGONISH COUNTY LINE TO RTE 337 (MALIGNANT COVE),09/06/2017,4 KM WEST OF RTE 337 (WB),C,VC,ANT,7,395,310,W,,
245027,245,27,14.69,PICTOU-ANTIGONISH COUNTY LINE TO RTE 337 (MALIGNANT COVE),09/06/2017,4 KM WEST OF RTE 337 (EB),C,VC,ANT,6,403,320,E,,
16035,16,35,11.99,LARRYS RIVER RD TO HALFWAY COVE BRIDGE,09/06/2017,200 M SOUTH OF MOUNTAIN RD (SB),B,VC,GUY,11,400,340,S,,
4210,4,210,1.59,HWY 125 (SYDNEY RIVER) TO SYDNEY RIVER-SYDNEY LINE,09/05/2017,KINGS RD - SYDNEY RIVER - SYDNEY LINE (WB),AA,VC,CB,14,7921,7980,W,,
4210,4,210,1.59,HWY 125 (SYDNEY RIVER) TO SYDNEY RIVER-SYDNEY LINE,09/05/2017,KINGS RD - SYDNEY RIVER - SYDNEY LINE (EB),AA,VC,CB,19,7908,7970,E,,
4240,4,240,1.16,RESERVE MINES (WILSON RD) TO GLACE BAY-RESERVE MINES LINE,09/05/2017,1 KM EAST OF WILSON RD,A,TC,CB,,12022,10700,,,
239020,239,20,3.63,WESTMOUNT RD TO MURPHY RD EAST,09/05/2017,JUST WEST OF MURPHY RD,A,TC,CB,,2946,2630,,,
28040,28,40,6.32,KILKENNY LAKE RD TO SYDNEY TOWN LINE,09/05/2017,1 KM EAST OF SYDNEY TOWN LINE (EB),A,VC,CB,3,1879,1680,E,,
28040,28,40,6.32,KILKENNY LAKE RD TO SYDNEY TOWN LINE,09/05/2017,1 KM EAST OF SYDNEY TOWN LINE (WB),A,VC,CB,4,1703,1520,W,,
2050,2,50,10.16,SUNNYLEA RD TO HWY 102 (ENFIELD),08/31/2017,1 KM SOUTH OF GRAND LAKE (SB),C,VC,HFX,4,1921,1440,S,,
2060,2,60,5.98,HWY 102 (ENFIELD) TO RTE 214 (ELMSDALE),08/31/2017,HALIFAX/HANTS COUNTY LINE,A,TC,HFX,,9750,8500,,,
2050,2,50,10.16,SUNNYLEA RD TO HWY 102 (ENFIELD),08/31/2017,1 KM SOUTH OF GRAND LAKE (NB),C,VC,HFX,4,1976,1490,N,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/30/2017,AT CIVIC #111 (WB),B,VC,DIG,6,1131,920,W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/30/2017,AT CIVIC #111 (EB),B,VC,DIG,6,1334,1090,E,,
303010,303,10,2.09,HWY 101 INTER/S TO DIGBY TOWN LINE SOUTH,08/30/2017,B/T TRAFFIC LIGHTS AND MCDONALDS (NB),B,VC,DIG,19,6448,5260,N,,
303010,303,10,2.09,HWY 101 INTER/S TO DIGBY TOWN LINE SOUTH,08/30/2017,B/T TRAFFIC LIGHTS AND MCDONALDS (SB),B,VC,DIG,16,5834,4760,S,,
125015,125,15,6.35,EXIT 2 (JOHNSON RD INTER/C) TO EXIT 3 (RTE 223) (LEITCHES CREEK),08/29/2017,1.2 KM EAST OF EXIT 2 (EB) (LOOPS),B,TC,CB,,7477,6100,E,,
22015,22,15,1.02,SYDNEY CITY LINE (SOUTH) TO HWY 125 INTER/C (EXIT 8),08/29/2017,JUST NORTH OF HWY 125 INTER/C,A,TC,CB,,13193,11500,,,
125035,125,35,2.13,EXIT 5 (SYDPORT INTER/C) TO EXIT 5A (COXHEATH INTER/C),08/29/2017,0.9 KM EAST OF EXIT 5 (EB) (LOOPS),A,TC,CB,,9216,8030,E,,
125030,125,30,4.32,EXIT 4 (RTE 239) TO EXIT 5 (SYDPORT INTER/C),08/29/2017,2.68 KM OF EXIT 4 (EB) (LOOPS),A,TC,CB,,8003,6970,E,,
125020,125,20,2.71,EXIT 3 (RTE 223) (LEITCHES CREEK) TO EXIT 4 (RTE 239),08/29/2017,1.2 KM EAST OF EXIT 3 (EB) (LOOPS),B,TC,CB,,8236,6720,E,,
19028,19,28,13.54,SHORE RD NORTH TO MAIN ST (PORT HOOD),08/28/2017,0.5 KM NORTH OF JOE EFFIE RD (SB),C,VC,INV,4,1042,780,S,,
19028,19,28,13.54,SHORE RD NORTH TO MAIN ST (PORT HOOD),08/28/2017,0.5 KM NORTH OF JOE EFFIE RD (NB),C,VC,INV,4,1093,820,N,,
4220,4,220,1.32,SYDNEY-GRAND LAKE RD LINE TO HWY 125 (EAST OF SYDNEY),08/23/2017,JUST WEST OF HWY 125 (WB),AA,VC,CB,22,6071,6090,W,,
223037,223,37,12.8,BIG BEACH-SHENACADIA LINE TO BEAVER COVE-BOISDALE LINE,08/23/2017,1.5 KM WEST OF BOISDALE,B,TC,CB,,990,800,,,
4220,4,220,1.32,SYDNEY-GRAND LAKE RD LINE TO HWY 125 (EAST OF SYDNEY),08/23/2017,JUST WEST OF HWY 125 (EB),AA,VC,CB,24,6358,6380,E,,
4235,4,235,5.1,GARDINER RD TO WILSON RD (RESERVE MINES),08/22/2017,0.5 KM EAST OF GARDINER RD (WB),A,VC,CB,16,6293,5220,W,,
4235,4,235,5.1,GARDINER RD TO WILSON RD (RESERVE MINES),08/22/2017,0.5 KM EAST OF GARDINER RD (EB),A,VC,CB,12,5332,4420,E,,
4230,4,230,5.87,HWY 125 (EAST OF SYDNEY) TO GARDINER RD,08/22/2017,3 KM EAST OF HWY 125 (EB),A,VC,CB,15,8712,7220,E,,
4230,4,230,5.87,HWY 125 (EAST OF SYDNEY) TO GARDINER RD,08/22/2017,3 KM EAST OF HWY 125 (WB),A,VC,CB,12,8799,7290,W,,
28030,28,30,7.97,NEW WATERFORD-NEW VICTORIA LINE TO KILKENNY LAKE RD,08/22/2017,1.5 KM WEST OF NEW VICTORIA (EB),A,VC,CB,3,1370,1140,E,,
28030,28,30,7.97,NEW WATERFORD-NEW VICTORIA LINE TO KILKENNY LAKE RD,08/22/2017,1.5 KM WEST OF NEW VICTORIA (WB),A,VC,CB,2,1154,960,W,,
28025,28,25,2.66,SCOTCHTOWN-NEW WATERFORD LINE TO NEW WATERFORD-NEW VICTORIA LINE,08/22/2017,NEW WATERFORD/NEW VICTORIA LINE,A,TC,CB,,2954,2450,,,
28020,28,20,7.97,DOMINION-GARDINER MINES LINE TO SCOTCHTOWN-NEW WATERFORD LINE,08/22/2017,JUST EAST OF OLD LINGAN RD (WB),A,VC,CB,9,4068,3370,W,,
28020,28,20,7.97,DOMINION-GARDINER MINES LINE TO SCOTCHTOWN-NEW WATERFORD LINE,08/22/2017,JUST EAST OF OLD LINGAN RD (EB),A,VC,CB,8,4072,3380,E,,
239015,239,15,3.14,RTE 305 TO RUDDERHAM RD WEST,08/21/2017,0.5 KM EAST OF O'NEILS LN,A,TC,CB,,870,720,,,
239010,239,10,0.53,HWY 125 (BALL'S CREEK) TO RTE 305,08/21/2017,0.25 KM EAST OF HWY 125,A,TC,CB,,1497,1240,,,
105070,105,70,2.13,EXIT 8 (RTE 205 WEST OF BADDECK) TO EXIT 9 (BADDECK CEN INTER/C),08/21/2017,1 KM EAST OF RTE 205,E,TC,VIC,,7456,4760,,,
239025,239,25,2.28,MURPHY RD EAST TO RTE 305 (KELTIC DR) (SYDNEY RIVER),08/21/2017,0.25 KM EAST OF MURPHY RD (EAST SIDE) (EB),A,VC,CB,4,2468,2050,E,,
305050,305,50,10.83,RTE 223 (LEITCHES CREEK) TO TK 4 (SYDNEY),08/21/2017,JUST NORTH OF WESTMOUNT RD (RTE 239),A,TC,CB,,8813,7310,,,
239017,239,17,6.61,RUDDERHAM RD WEST TO WESTMOUNT RD,08/21/2017,1 KM EAST OF POINT EDWARD,A,VC,CB,2,416,350,,,
239025,239,25,2.28,MURPHY RD EAST TO RTE 305 (KELTIC DR) (SYDNEY RIVER),08/21/2017,0.25 KM EAST OF MURPHY RD (EAST SIDE) (WB),A,VC,CB,5,2595,2150,W,,
118020,118,20,1.76,HWY 111 INTER/C TO EXIT 12 (WRIGHT AVE),08/17/2017,1.09 KM SOUTH OF WRIGHT AVE (SB) (LOOPS),AA,TC,HFX,,6799,6850,S,,
118010,118,10,2.88,VICTORIA RD (RTE 322) TO HWY 111 INTER/C,08/17/2017,JUST SOUTH OF HWY 111 INTER/C (NB),AA,TC,HFX,,10025,10100,N,,
118010,118,10,2.88,VICTORIA RD (RTE 322) TO HWY 111 INTER/C,08/17/2017,JUST SOUTH OF HWY 111 INTER/C (SB),AA,TC,HFX,,11469,11600,S,,
118023,118,23,3.38,EXIT 12 (WRIGHT AVE) TO EXIT 13 (HWY 107 INTER/C),08/17/2017,0.5 KM SOUTH OF EXIT 13 (HWY 107 INTER/C) (NB),AA,TC,HFX,,15456,15600,N,,
118023,118,23,3.38,EXIT 12 (WRIGHT AVE) TO EXIT 13 (HWY 107 INTER/C),08/17/2017,0.5 KM SOUTH OF EXIT 13 (HWY 107 INTER/C) (SB),AA,TC,HFX,,15593,15700,S,,
118020,118,20,1.76,HWY 111 INTER/C TO EXIT 12 (WRIGHT AVE),08/17/2017,COLLECTOR LANE AND ACCESS TO EXIT RAMP (SB) (LOOPS),AA,TC,HFX,,19707,19900,S,,
118020,118,20,1.76,HWY 111 INTER/C TO EXIT 12 (WRIGHT AVE),08/17/2017,0.714 KM NORTH OF HWY 101 (NB) (LOOPS),AA,TC,HFX,,30462,30700,N,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),08/16/2017,0.25 KM WEST OF LAKEVIEW DR (WB),B,VC,CB,2,604,480,W,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),08/16/2017,0.25 KM WEST OF LAKEVIEW DR (EB),B,VC,CB,3,603,480,E,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),08/16/2017,0.75 KM EAST OF RTE 223,B,TC,CB,,779,620,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),08/16/2017,3 KM WEST OF CASTLE BAY RD,B,TC,CB,,761,600,,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,08/16/2017,1.5 KM EAST OF ESKASONI (EAST RESERVATION LINE),B,TC,CB,,2027,1600,,,
223045,223,45,5.87,GRAND NARROWS RD TO UPPER LEITCHES CREEK RD,08/16/2017,1 KM WEST OF UPPER LEITCHES CREEK RD,B,TC,CB,,1706,1350,,,
223047,223,47,5.42,UPPER LEITCHES CREEK RD TO HWY 125 (LEITCHES CREEK),08/16/2017,3 KM WEST OF HWY 125,B,TC,CB,,2555,2020,,,
223040,223,40,11.32,BEAVER COVE-BOISDALE LINE TO GRAND NARROWS RD,08/16/2017,0.25 KM WEST OF LONG ISLAND RD,B,TC,CB,,1326,1050,,,
223030,223,30,3.14,BARRA STRAIT BRIDGE (GRAND NARROWS) TO RTE 216,08/16/2017,0.5 KM WEST OF RTE 216,B,TC,CB,,1590,1260,,,
223035,223,35,9.27,RTE 216 TO BIG BEACH-SHUNACADIA LINE,08/16/2017,1 KM EAST OF RTE 216,B,TC,CB,,1070,850,,,
22025,22,25,6.44,MORRISON RD TO RTE 255,08/15/2017,0.5 KM SOUTH OF LANDRY CRES,C,TC,CB,,7482,5420,,,
327015,327,15,0.59,SYDNEY SOUTH LINE TO HWY 125 (EXIT 7),08/15/2017,JUST NORTH OF KENWOOD DR,AA,TC,CB,,7393,7450,,,
22020,22,20,5.92,HWY 125 INTER/C (EXIT 8) TO MORRISON RD,08/15/2017,1 KM NORTH OF MORRISON RD (SB),C,VC,CB,5,3769,2730,S,,
22020,22,20,5.92,HWY 125 INTER/C (EXIT 8) TO MORRISON RD,08/15/2017,1 KM NORTH OF MORRISON RD (NB),C,VC,CB,5,3835,2780,N,,
327035,327,35,8.43,CAMPBELLDALE RD TO GABARUS LOUISBURG RD,08/15/2017,1 KM SOUTH OF OCEANVIEW RD,B,VC,CB,2,520,410,,,
327037,327,37,7.59,GABARUS LOUISBURG RD TO GULL COVE RD (GABARUS),08/15/2017,3 KM NORTH OF GABARUS,B,TC,CB,,501,400,,,
327030,327,30,9.18,GRAND MIRA NORTH RD (MARION BRIDGE) TO CAMPBELLDALE RD,08/15/2017,0.25 KM SOUTH OF GRAND MIRA SOUTH RD,B,TC,CB,,807,639,,,
327020,327,20,5.66,HWY 125 (EXIT 7) TO CARIBOU MARSH RD (CARIBOU MARSH),08/15/2017,1 KM NORTH OF DUTCH BROOK,A,TC,CB,,4332,3730,,,
327025,327,25,8.66,CARIBOU MARSH RD (CARIBOU MARSH) TO GRAND MIRA NORTH RD (MARION BRIDGE),08/15/2017,0.25 KM NORTH OF GRAND MIRA NORTH RD,A,TC,CB,,3720,3200,,,
105120,105,120,3.13,EXIT 20 (HWY 125 INTER/C) TO NEWFOUNDLAND FERRY,08/14/2017,1 KM EAST OF HWY 125 INTER/C,B,TC,CB,,6622,5240,,,
105110,105,110,1.23,EXIT 19 (PARK RD) TO EXIT 20 (HWY 125 INTER/C),08/14/2017,JUST WEST OF HWY 125 INTER/C,B,TC,CB,,15894,12600,,,
105108,105,108,2.97,EXIT 17 (HWY 162) TO EXIT 19 (PARK RD),08/14/2017,0.5 KM EAST OF POINT ACONI RD,B,TC,CB,,15079,11900,,,
305020,305,20,0.93,LITTLE POND RD (FLORENCE) TO SYDNEY MINES NORTH LINE,08/14/2017,JUST SOUTH OF LEBLANC RD,A,TC,CB,,3872,3330,,,
305040,305,40,8.97,NORTH SYDNEY NORTH LINE TO RTE 223 (LEITCHES CREEK),08/14/2017,NORTH SYDNEY SOUTH TOWN LINE,A,TC,CB,,6121,5270,,,
305010,305,10,2.47,HWY 105 (BRAS D'OR) TO LITTLE POND RD (FLORENCE),08/14/2017,ALDER POINT RD - JUST NORTH OF HWY 105 (NB),A,VC,CB,6,1903,1640,N,,
305010,305,10,2.47,HWY 105 (BRAS D'OR) TO LITTLE POND RD (FLORENCE),08/14/2017,ALDER POINT RD - JUST NORTH OF HWY 105 (SB),A,VC,CB,8,1932,1660,S,,
214010,214,10,1.16,TK 2 (ELMSDALE) TO HWY 102 INTER/C,08/03/2017,JUST EAST OF HWY 102 INTER/C,A,TC,HAN,,14211,12500,,,
214020,214,20,6.45,HWY 102 INTER/C TO TK 14 (NINE MILE RIVER),08/03/2017,0.75 KM WEST OF GARDEN RD,A,TC,HAN,,4638,4090,,,
224040,224,40,5.31,RTE 357 (MIDDLE MUSQUODOBOIT) TO MEADOW RD (CHASWOOD),08/03/2017,4.5 KM WEST OF SIBLEY RD (EB),C,VC,HFX,14,793,570,E,,
2070,2,70,2.86,RTE 214 (ELMSDALE) TO RTE 277 (LANTZ),08/03/2017,1.5 KM SOUTH OF LANTZ (NB),B,VC,HAN,6,3222,2630,N,,
2070,2,70,2.86,RTE 214 (ELMSDALE) TO RTE 277 (LANTZ),08/03/2017,1.5 KM SOUTH OF LANTZ (SB),B,VC,HAN,7,3340,2720,S,,
2080,2,80,8.84,RTE 277 (LANTZ) TO TK 14 (MILFORD STATION),08/03/2017,3 KM SOUTH OF TK 14 (MILFORD),B,TC,HAN,,3016,2460,,,
236045,236,45,10.01,GEORGEFIELD RD (LATTIES BROOK) TO RTE 215 (SOUTH MAITLAND),08/03/2017,1.5 KM WEST OF RTE 215 (SOUTH MAITLAND),C,TC,HAN,,932,670,,,
277010,277,10,10.41,TK 2 (LANTZ) TO MILFORD RD (CARROLLS CORNER),08/03/2017,1 KM EAST OF TK 2,C,TC,HFX,,824,590,,,
277015,277,15,2.74,MILFORD RD (CARROLLS CORNER) TO RTE 224 (GAYS RIVER),08/03/2017,2.5 KM WEST OF RTE 224,C,TC,HFX,,1889,1350,,,
224047,224,47,6.03,COOKS BROOK RD TO RTE 277 (GAYS RIVER),08/03/2017,HALIFAX/COLCHESTER COUNTY LINE,C,TC,HFX,,1877,1340,,,
224040,224,40,5.31,RTE 357 (MIDDLE MUSQUODOBOIT) TO MEADOW RD (CHASWOOD),08/03/2017,4.5 KM WEST OF SIBLEY RD (WB),C,VC,HFX,7,778,560,W,,
224045,224,45,7.02,MEADOW RD (CHASWOOD) TO COOKS BROOK RD,08/03/2017,1.5 KM WEST OF CHASWOOD (EB),C,VC,HFX,10,529,380,E,,
224045,224,45,7.02,MEADOW RD (CHASWOOD) TO COOKS BROOK RD,08/03/2017,1.5 KM WEST OF CHASWOOD (WB),C,VC,HFX,9,529,380,W,,
4175,4,175,6.75,MIDDLE CAPE-BIG POND CENTRE LINE TO LOCH LOMAND RD,08/02/2017,1 KM WEST OF LOCH LOMOND RD (WB),C,VC,CB,6,1567,1120,W,,
4178,4,178,5.03,LOCH LOMAND RD TO BEN EOIN-ST ANDREWS CHANNEL LINE,08/02/2017,1 KM WEST OF LOCH LOMOND RD AT BIG POND,C,TC,CB,,3735,2674,,,
4180,4,180,9.06,BEN EOIN-ST ANDREWS CHANNEL LINE TO BEN EOIN-EAST BAY LINE,08/02/2017,JUST WEST OF BEN EOIN PROVINCIAL PARK (WB),C,VC,CB,6,2069,1480,W,,
4140,4,140,1.64,WEST BAY RD (ST PETERS) TO RTE 247 (ST PETERS),08/02/2017,AT ST PETERS CANAL (WB),C,VC,RIC,10,2920,2090,W,,
4140,4,140,1.64,WEST BAY RD (ST PETERS) TO RTE 247 (ST PETERS),08/02/2017,AT ST PETERS CANAL (EB),C,VC,RIC,10,2942,2110,E,,
4175,4,175,6.75,MIDDLE CAPE-BIG POND CENTRE LINE TO LOCH LOMAND RD,08/02/2017,1 KM WEST OF LOCH LOMOND RD (EB),C,VC,CB,6,1644,1180,E,,
4200,4,200,7.99,MEADOWS RD (SYDNEY FORKS) TO HWY 125 (SYDNEY RIVER),08/02/2017,1.5 KM WEST OF HWY 125 (SYDNEY RIVER),A,TC,CB,,15732,13900,,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),08/02/2017,1 KM WEST OF TK 4 (WB),B,VC,CB,4,1252,1020,W,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),08/02/2017,1 KM WEST OF TK 4 (EB),B,VC,CB,3,1284,1050,E,,
4190,4,190,5.28,RTE 216 (EAST BAY) TO MEADOWS RD (SYDNEY FORKS),08/02/2017,0.5 KM EAST OF MACINTOSH CORNER (RTE 216),C,TC,CB,,7841,5614,,,
4180,4,180,9.06,BEN EOIN-ST ANDREWS CHANNEL LINE TO BEN EOIN-EAST BAY LINE,08/02/2017,JUST WEST OF BEN EOIN PROVINCIAL PARK (EB),C,VC,CB,6,2138,1530,E,,
4185,4,185,6.16,BEN EOIN-EAST BAY LINE TO RTE 216 (EAST BAY),08/02/2017,0.5 KM WEST OF RTE 216 (WB),C,VC,CB,6,2559,1830,W,,
4185,4,185,6.16,BEN EOIN-EAST BAY LINE TO RTE 216 (EAST BAY),08/02/2017,0.5 KM WEST OF RTE 216 (EB),C,VC,CB,6,2632,1880,E,,
30017,30,17,9.04,MURRAY RD TO RTE 312,08/01/2017,0.75 KM NORTH OF WEST TARBOT RD,E,TC,VIC,,1811,1040,,,
30035,30,35,12.55,MACLEODS BROOK BRIDGE TO INGONISH FERRY BRIDGE,08/01/2017,3 KM NORTH OF WRECK COVE (NB),F,VC,VIC,4,965,540,N,,
22035,22,35,9.44,CATALONE GUT RD (CATALONE) TO LOUISBURG,08/01/2017,1 KM SOUTH OF MAIN - A - DIEU RD AT CATALONE (NB),D,VC,CB,4,2232,1550,N,,
22030,22,30,8.69,RTE 255 TO CATALONE GUT RD (CATALONE),08/01/2017,1 KM SOUTH OF HILLSIDE MIRA RD,A,TC,CB,,7721,6820,,,
22035,22,35,9.44,CATALONE GUT RD (CATALONE) TO LOUISBURG,08/01/2017,1 KM SOUTH OF MAIN - A - DIEU RD AT CATALONE (SB),D,VC,CB,3,2187,1520,S,,
30035,30,35,12.55,MACLEODS BROOK BRIDGE TO INGONISH FERRY BRIDGE,08/01/2017,3 KM NORTH OF WRECK COVE (SB),F,VC,VIC,6,870,490,S,,
255025,255,25,7.69,NUMBER SIX MINES RD  (PORT MORIEN) TO SOUTH HEAD RD (HOMEVILLE),08/01/2017,0.5 KM EAST OF BIRCH GROVE RD,D,TC,CB,,1284,890,,,
255027,255,27,8.53,SOUTH HEAD RD (HOMEVILLE) TO MIRA MAY RD (MIRA GUT),08/01/2017,1.5 KM EAST OF HOMEVILLE,D,TC,CB,,688,480,,,
255030,255,30,9.61,MIRA (CATALONE RD) TO TK 22,08/01/2017,1.5 KM EAST OF HORNES RD,C,TC,CB,,573,410,,,
255015,255,15,5.11,GLACE BAY SOUTH LINE TO NUMBER SIX MINES RD (PORT CALEDONIA),08/01/2017,1.5 KM EAST OF BIRCH GROVE RD (RD TO MARCONI TOWERS) (EB),B,VC,CB,3,1627,1330,E,,
255015,255,15,5.11,GLACE BAY SOUTH LINE TO NUMBER SIX MINES RD (PORT CALEDONIA),08/01/2017,1.5 KM EAST OF BIRCH GROVE RD (RD TO MARCONI TOWERS) (WB),B,VC,CB,3,1611,1310,W,,
255020,255,20,5.35,NUMBER SIX MINES RD (PORT CALEDONIA) TO NUMBER SIX MINES RD  (PORT MORIEN),08/01/2017,1.5 KM EAST OF NO 6 MINES RD (PORT CALEDONIA),B,TC,CB,,1308,1070,,,
105090,105,90,4.05,EXIT 11 (CABOT TRAIL) TO EXIT 12 (RTE 312) (ENGLISHTOWN),07/31/2017,1.5 KM EAST OF JONES CORNER,E,TC,VIC,,8317,4770,,,
105095,105,95,4.58,NEW CAMPBELLTON RD TO EXIT 13 (KEMPT HEAD RD),07/31/2017,0.5 KM WEST OF NEW HARRIS RD,D,TC,VIC,,8901,6180,,,
105050,105,50,9.33,EXIT 6 (RTE 223) TO HUMES REAR RD,07/31/2017,0.5 KM EAST OF INVERNESS/VICTORIA COUNTY LINE,D,TC,VIC,,6902,4790,,,
30010,30,10,11.59,HWY 105 (SOUTH HAVEN) TO MEADOW RD (GOOSE COVE),07/31/2017,1.5 KM NORTH OF ST ANNS (NB),E,VC,VIC,5,1038,600,N,,
30010,30,10,11.59,HWY 105 (SOUTH HAVEN) TO MEADOW RD (GOOSE COVE),07/31/2017,1.5 KM NORTH OF ST ANNS (SB),E,VC,VIC,6,859,490,S,,
105100,105,100,1.94,EXIT 13 (KEMPT HEAD RD) TO EXIT 14 (BOULARDERIE EAST),07/31/2017,0.5 KM EAST OF KEMPT HEAD RD,D,TC,VIC,,9768,6780,,,
162010,162,10,8.39,HWY 105 INTER/S TO PT ACONI,07/31/2017,JUST NORTH OF HWY 105,A,VC,CB,19,505,450,,,
312010,312,10,6.17,HWY 105 TO ENGLISHTOWN FERRY (ENGLISHTOWN),07/31/2017,1.5 KM NORTH OF HWY 105 (NB),D,VC,VIC,4,905,630,N,,
312010,312,10,6.17,HWY 105 TO ENGLISHTOWN FERRY (ENGLISHTOWN),07/31/2017,1.5 KM NORTH OF HWY 105 (SB),D,VC,VIC,3,981,680,S,,
105105,105,105,4.32,EXIT 14 (BOULARDERIE EAST) TO EXIT 15 (ST JAMES RD),07/31/2017,VICTORIA/CAPE BRETON COUNTY LINE,D,TC,VIC,,9735,6760,,,
105106,105,106,5.91,EXIT 15 (ST JAMES RD) TO EXIT 16 (MILLVILLE RD),07/31/2017,1 KM WEST OF MILLVILLE RD (EXIT 16),B,TC,CB,,10210,8320,,,
